timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/14 10:39:29.064, 0, 2106, 46, 37, 34, 88.69
2026/04/14 10:39:29.067, 1, 2106, 46, 37, 36, 69.10
2026/04/14 10:39:30.071, 0, 2106, 54, 43, 34, 96.83
2026/04/14 10:39:30.076, 1, 2106, 51, 42, 36, 107.36
2026/04/14 10:39:31.080, 0, 2108, 43, 37, 33, 40.06
2026/04/14 10:39:31.085, 1, 2108, 51, 41, 36, 83.55
2026/04/14 10:39:32.089, 0, 2108, 53, 42, 34, 60.78
2026/04/14 10:39:32.091, 1, 2108, 49, 41, 36, 109.24
2026/04/14 10:39:33.095, 0, 2108, 52, 42, 34, 108.55
2026/04/14 10:39:33.098, 1, 2108, 53, 42, 37, 115.51
2026/04/14 10:39:34.102, 0, 2108, 45, 35, 34, 102.94
2026/04/14 10:39:34.106, 1, 2108, 44, 34, 37, 69.67
2026/04/14 10:39:35.109, 0, 2108, 50, 41, 35, 78.74
2026/04/14 10:39:35.112, 1, 2108, 59, 47, 37, 92.40
2026/04/14 10:39:36.116, 0, 2108, 53, 42, 35, 102.39
2026/04/14 10:39:36.119, 1, 2108, 50, 38, 37, 78.12
2026/04/14 10:39:37.123, 0, 2108, 47, 37, 35, 74.57
2026/04/14 10:39:37.126, 1, 2108, 59, 47, 37, 75.30
2026/04/14 10:39:38.130, 0, 2108, 49, 38, 35, 64.28
2026/04/14 10:39:38.134, 1, 2108, 54, 43, 37, 84.63
2026/04/14 10:39:39.139, 0, 2108, 51, 41, 35, 98.47
2026/04/14 10:39:39.142, 1, 2108, 54, 43, 38, 92.12
2026/04/14 10:39:40.146, 0, 2108, 50, 40, 36, 108.08
2026/04/14 10:39:40.149, 1, 2108, 56, 44, 38, 100.49
2026/04/14 10:39:41.152, 0, 2108, 50, 41, 35, 109.17
2026/04/14 10:39:41.155, 1, 2108, 50, 41, 37, 87.05
2026/04/14 10:39:42.159, 0, 2108, 44, 34, 35, 63.77
2026/04/14 10:39:42.162, 1, 2108, 50, 41, 38, 106.67
2026/04/14 10:39:43.166, 0, 2108, 46, 36, 36, 71.61
2026/04/14 10:39:43.169, 1, 2108, 53, 42, 38, 73.75
2026/04/14 10:39:44.173, 0, 2108, 50, 38, 36, 110.29
2026/04/14 10:39:44.295, 1, 2108, 55, 43, 38, 107.89
2026/04/14 10:39:45.552, 0, 2108, 55, 43, 36, 93.26
2026/04/14 10:39:45.563, 1, 2108, 49, 38, 38, 79.52
2026/04/14 10:39:46.576, 0, 2108, 55, 43, 36, 91.16
2026/04/14 10:39:46.587, 1, 2108, 46, 36, 38, 75.81
2026/04/14 10:39:47.599, 0, 2108, 44, 35, 36, 78.42
2026/04/14 10:39:47.610, 1, 2108, 43, 34, 38, 106.97
2026/04/14 10:39:48.625, 0, 2108, 46, 35, 36, 82.72
2026/04/14 10:39:48.638, 1, 2108, 48, 39, 38, 75.75
2026/04/14 10:39:49.651, 0, 2108, 49, 41, 36, 69.93
2026/04/14 10:39:49.663, 1, 2108, 49, 40, 38, 74.21
2026/04/14 10:39:50.675, 0, 2108, 47, 37, 36, 95.86
2026/04/14 10:39:50.688, 1, 2108, 52, 42, 38, 74.16
2026/04/14 10:39:51.701, 0, 2108, 45, 35, 36, 70.04
2026/04/14 10:39:52.052, 1, 2108, 44, 34, 38, 103.10
2026/04/14 10:39:53.064, 0, 2108, 50, 39, 37, 103.98
2026/04/14 10:39:53.162, 1, 2108, 52, 42, 39, 61.52
2026/04/14 10:39:54.174, 0, 2108, 59, 47, 37, 93.91
2026/04/14 10:39:54.191, 1, 2108, 50, 40, 39, 114.40
2026/04/14 10:39:55.204, 0, 2108, 45, 35, 37, 72.48
2026/04/14 10:39:56.092, 1, 2108, 45, 35, 39, 83.17
2026/04/14 10:39:57.106, 0, 2108, 47, 38, 37, 95.04
2026/04/14 10:39:57.124, 1, 2108, 44, 34, 39, 65.28
2026/04/14 10:39:58.137, 0, 2108, 47, 37, 37, 94.39
2026/04/14 10:39:58.149, 1, 2108, 47, 38, 39, 78.02
2026/04/14 10:39:59.164, 0, 2108, 48, 39, 37, 90.75
2026/04/14 10:39:59.177, 1, 2108, 46, 37, 39, 109.25
2026/04/14 10:40:00.189, 0, 2108, 43, 33, 37, 72.33
2026/04/14 10:40:00.203, 1, 2108, 43, 34, 39, 78.79
2026/04/14 10:40:01.218, 0, 2108, 50, 41, 37, 67.25
2026/04/14 10:40:01.231, 1, 2108, 47, 38, 39, 96.64
2026/04/14 10:40:02.244, 0, 2108, 56, 44, 37, 73.71
2026/04/14 10:40:02.257, 1, 2108, 52, 41, 39, 85.30
2026/04/14 10:40:03.271, 0, 2108, 44, 37, 37, 91.76
2026/04/14 10:40:03.284, 1, 2108, 58, 47, 39, 81.24
2026/04/14 10:40:04.298, 0, 2108, 52, 42, 37, 108.90
2026/04/14 10:40:04.310, 1, 2108, 55, 43, 39, 109.17
2026/04/14 10:40:05.324, 0, 2108, 51, 41, 37, 102.87
2026/04/14 10:40:05.338, 1, 2108, 51, 41, 40, 76.47
2026/04/14 10:40:06.351, 0, 2108, 52, 41, 38, 93.57
2026/04/14 10:40:06.369, 1, 2108, 51, 41, 40, 78.79
2026/04/14 10:40:07.382, 0, 2108, 51, 40, 38, 109.40
2026/04/14 10:40:07.396, 1, 2108, 49, 39, 40, 99.21
2026/04/14 10:40:08.409, 0, 2108, 48, 37, 38, 69.34
2026/04/14 10:40:08.423, 1, 2108, 54, 43, 40, 112.57
2026/04/14 10:40:09.437, 0, 2108, 49, 39, 38, 107.67
2026/04/14 10:40:09.450, 1, 2108, 52, 41, 40, 112.32
2026/04/14 10:40:10.465, 0, 2108, 46, 35, 38, 92.49
2026/04/14 10:40:10.481, 1, 2108, 50, 38, 40, 82.59
2026/04/14 10:40:11.494, 0, 2108, 56, 44, 38, 108.46
2026/04/14 10:40:11.507, 1, 2108, 53, 41, 40, 111.21
2026/04/14 10:40:12.522, 0, 2108, 54, 43, 38, 78.82
2026/04/14 10:40:12.535, 1, 2108, 41, 35, 40, 83.05
2026/04/14 10:40:13.549, 0, 2108, 37, 32, 38, 86.81
2026/04/14 10:40:13.563, 1, 2108, 44, 34, 40, 73.46
2026/04/14 10:40:14.578, 0, 2108, 53, 42, 38, 73.13
2026/04/14 10:40:14.590, 1, 2108, 47, 37, 40, 90.35
2026/04/14 10:40:15.603, 0, 2108, 51, 41, 38, 110.45
2026/04/14 10:40:15.617, 1, 2108, 49, 39, 40, 112.28
2026/04/14 10:40:16.631, 0, 2108, 56, 45, 39, 111.34
2026/04/14 10:40:16.649, 1, 2108, 49, 40, 40, 113.14
2026/04/14 10:40:17.662, 0, 2108, 46, 35, 38, 104.13
2026/04/14 10:40:17.674, 1, 2108, 49, 40, 40, 94.68
2026/04/14 10:40:18.688, 0, 2108, 46, 35, 38, 83.19
2026/04/14 10:40:18.700, 1, 2108, 45, 35, 41, 109.48
2026/04/14 10:40:19.711, 0, 2108, 44, 34, 38, 59.91
2026/04/14 10:40:19.723, 1, 2108, 46, 37, 40, 98.06
2026/04/14 10:40:20.736, 0, 2108, 47, 37, 39, 107.55
2026/04/14 10:40:20.750, 1, 2108, 47, 36, 41, 100.35
2026/04/14 10:40:21.764, 0, 2108, 45, 35, 38, 76.37
2026/04/14 10:40:21.897, 1, 2108, 44, 35, 41, 72.99
2026/04/14 10:40:23.172, 0, 2108, 53, 43, 39, 80.61
2026/04/14 10:40:23.176, 1, 2108, 52, 42, 41, 60.15
2026/04/14 10:40:24.181, 0, 2128, 40, 34, 38, 78.43
2026/04/14 10:40:24.183, 1, 2128, 42, 33, 40, 70.72
2026/04/14 10:40:25.187, 0, 2128, 55, 44, 39, 109.02
2026/04/14 10:40:25.190, 1, 2128, 47, 37, 41, 112.40
2026/04/14 10:40:26.195, 0, 2128, 45, 36, 39, 95.00
2026/04/14 10:40:26.198, 1, 2128, 44, 35, 41, 84.23
2026/04/14 10:40:27.201, 0, 2128, 46, 36, 39, 73.03
2026/04/14 10:40:27.204, 1, 2128, 45, 36, 41, 109.96
2026/04/14 10:40:28.208, 0, 2128, 44, 35, 39, 104.30
2026/04/14 10:40:28.211, 1, 2128, 45, 36, 41, 116.31
2026/04/14 10:40:29.214, 0, 2128, 57, 44, 39, 111.72
2026/04/14 10:40:29.217, 1, 2128, 49, 38, 41, 79.47
2026/04/14 10:40:30.221, 0, 2128, 47, 38, 39, 69.02
2026/04/14 10:40:30.226, 1, 2128, 46, 35, 41, 60.82
2026/04/14 10:40:31.230, 0, 2128, 45, 35, 39, 105.68
2026/04/14 10:40:31.233, 1, 2128, 44, 34, 41, 112.20
2026/04/14 10:40:32.237, 0, 2128, 46, 37, 39, 58.56
2026/04/14 10:40:32.240, 1, 2128, 46, 35, 41, 77.04
2026/04/14 10:40:33.244, 0, 2128, 45, 35, 39, 106.73
2026/04/14 10:40:33.246, 1, 2128, 44, 34, 41, 103.98
2026/04/14 10:40:34.250, 0, 2128, 48, 38, 39, 71.39
2026/04/14 10:40:34.255, 1, 2128, 53, 42, 41, 96.82
2026/04/14 10:40:35.259, 0, 2128, 5, 3, 39, 63.40
2026/04/14 10:40:35.263, 1, 2128, 21, 17, 41, 108.71
2026/04/14 10:40:36.267, 0, 2128, 54, 43, 39, 116.99
2026/04/14 10:40:36.270, 1, 2128, 51, 41, 41, 102.34
2026/04/14 10:40:37.274, 0, 2128, 46, 35, 39, 74.37
2026/04/14 10:40:37.277, 1, 2128, 53, 42, 42, 117.46
2026/04/14 10:40:38.283, 0, 2128, 52, 42, 39, 65.62
2026/04/14 10:40:38.285, 1, 2128, 56, 44, 42, 88.29
2026/04/14 10:40:39.289, 0, 2128, 53, 42, 40, 80.48
2026/04/14 10:40:39.292, 1, 2128, 53, 42, 42, 117.57
2026/04/14 10:40:40.296, 0, 2128, 54, 43, 40, 86.14
2026/04/14 10:40:40.299, 1, 2128, 52, 42, 42, 74.13
2026/04/14 10:40:41.303, 0, 2128, 48, 37, 40, 79.77
2026/04/14 10:40:41.306, 1, 2128, 58, 47, 42, 83.83
2026/04/14 10:40:42.312, 0, 2128, 49, 38, 40, 94.34
2026/04/14 10:40:42.317, 1, 2128, 56, 44, 42, 71.53
2026/04/14 10:40:43.321, 0, 2128, 48, 39, 40, 74.96
2026/04/14 10:40:43.324, 1, 2128, 45, 36, 42, 99.79
2026/04/14 10:40:44.328, 0, 2128, 56, 44, 40, 112.70
2026/04/14 10:40:44.331, 1, 2128, 48, 37, 42, 75.09
2026/04/14 10:40:45.337, 0, 2128, 44, 38, 40, 55.77
2026/04/14 10:40:45.340, 1, 2128, 37, 31, 41, 48.85
2026/04/14 10:40:46.344, 0, 2128, 45, 36, 39, 41.64
2026/04/14 10:40:46.347, 1, 2128, 21, 17, 41, 66.39
2026/04/14 10:40:47.351, 0, 2128, 47, 36, 40, 87.61
2026/04/14 10:40:47.354, 1, 2128, 46, 36, 42, 77.39
2026/04/14 10:40:48.358, 0, 2128, 58, 47, 40, 97.75
2026/04/14 10:40:48.360, 1, 2128, 48, 36, 42, 84.44
2026/04/14 10:40:49.365, 0, 2128, 45, 35, 40, 106.87
2026/04/14 10:40:49.368, 1, 2128, 47, 39, 42, 61.80
2026/04/14 10:40:50.372, 0, 2128, 47, 38, 40, 79.44
2026/04/14 10:40:50.375, 1, 2128, 44, 35, 42, 99.97
2026/04/14 10:40:51.379, 0, 2128, 48, 39, 40, 83.36
2026/04/14 10:40:51.382, 1, 2128, 44, 35, 42, 89.24
2026/04/14 10:40:52.386, 0, 2128, 45, 36, 40, 68.71
2026/04/14 10:40:52.388, 1, 2128, 45, 36, 42, 111.00
2026/04/14 10:40:53.393, 0, 2128, 44, 34, 40, 91.54
2026/04/14 10:40:53.396, 1, 2128, 44, 35, 42, 80.54
2026/04/14 10:40:54.400, 0, 2128, 55, 44, 40, 95.56
2026/04/14 10:40:54.405, 1, 2128, 52, 42, 42, 90.17
2026/04/14 10:40:55.409, 0, 2128, 52, 42, 40, 116.09
2026/04/14 10:40:55.412, 1, 2128, 50, 40, 42, 72.96
2026/04/14 10:40:56.416, 0, 2128, 38, 32, 40, 77.12
2026/04/14 10:40:56.419, 1, 2128, 38, 33, 42, 75.20
2026/04/14 10:40:57.424, 0, 2128, 53, 42, 40, 105.02
2026/04/14 10:40:57.427, 1, 2128, 47, 36, 42, 102.94
2026/04/14 10:40:58.431, 0, 2128, 50, 41, 40, 91.56
2026/04/14 10:40:58.437, 1, 2128, 50, 40, 42, 80.09
2026/04/14 10:40:59.440, 0, 2128, 52, 42, 40, 102.55
2026/04/14 10:40:59.445, 1, 2128, 50, 41, 42, 111.21
2026/04/14 10:41:00.449, 0, 2128, 45, 35, 40, 104.80
2026/04/14 10:41:00.452, 1, 2128, 46, 35, 42, 78.90
2026/04/14 10:41:01.456, 0, 2128, 49, 39, 40, 80.16
2026/04/14 10:41:01.460, 1, 2128, 51, 41, 42, 113.89
2026/04/14 10:41:02.464, 0, 2128, 44, 34, 40, 106.53
2026/04/14 10:41:02.467, 1, 2128, 45, 35, 42, 72.16
2026/04/14 10:41:03.471, 0, 2128, 47, 36, 40, 81.19
2026/04/14 10:41:03.474, 1, 2128, 45, 35, 43, 69.00
2026/04/14 10:41:04.478, 0, 2128, 56, 43, 41, 82.80
2026/04/14 10:41:04.481, 1, 2128, 50, 40, 42, 81.03
2026/04/14 10:41:05.485, 0, 2128, 59, 48, 41, 109.90
2026/04/14 10:41:05.488, 1, 2128, 46, 35, 42, 77.45
2026/04/14 10:41:06.491, 0, 2128, 51, 44, 40, 84.12
2026/04/14 10:41:06.494, 1, 2128, 51, 41, 43, 92.28
2026/04/14 10:41:07.498, 0, 2128, 47, 38, 40, 95.94
2026/04/14 10:41:07.501, 1, 2128, 37, 31, 42, 47.68
2026/04/14 10:41:08.506, 0, 2128, 48, 37, 41, 103.11
2026/04/14 10:41:08.509, 1, 2128, 49, 37, 42, 65.28
2026/04/14 10:41:09.513, 0, 2128, 48, 39, 40, 86.27
2026/04/14 10:41:09.516, 1, 2128, 47, 37, 43, 65.97
2026/04/14 10:41:10.520, 0, 2128, 46, 36, 40, 105.50
2026/04/14 10:41:10.523, 1, 2128, 47, 38, 43, 104.83
2026/04/14 10:41:11.527, 0, 2128, 44, 34, 41, 79.79
2026/04/14 10:41:11.530, 1, 2128, 47, 38, 42, 86.08
2026/04/14 10:41:12.536, 0, 2128, 50, 38, 41, 102.38
2026/04/14 10:41:12.539, 1, 2128, 51, 40, 43, 87.04
2026/04/14 10:41:13.542, 0, 2128, 46, 35, 41, 86.22
2026/04/14 10:41:13.545, 1, 2128, 50, 40, 43, 108.56
2026/04/14 10:41:14.549, 0, 2128, 46, 35, 41, 88.27
2026/04/14 10:41:14.552, 1, 2128, 34, 26, 42, 104.48
2026/04/14 10:41:15.556, 0, 2128, 47, 37, 41, 74.04
2026/04/14 10:41:15.558, 1, 2128, 46, 36, 43, 62.01
2026/04/14 10:41:16.562, 0, 2128, 44, 35, 41, 87.71
2026/04/14 10:41:16.565, 1, 2128, 46, 37, 43, 110.55
2026/04/14 10:41:17.569, 0, 2128, 47, 41, 40, 83.34
2026/04/14 10:41:17.571, 1, 2128, 53, 42, 43, 73.46
2026/04/14 10:41:18.575, 0, 2128, 49, 41, 41, 63.68
2026/04/14 10:41:18.578, 1, 2128, 37, 32, 41, 44.00
2026/04/14 10:41:19.582, 0, 2128, 47, 37, 41, 109.50
2026/04/14 10:41:19.585, 1, 2128, 48, 38, 43, 102.05
2026/04/14 10:41:20.588, 0, 2128, 46, 37, 41, 104.13
2026/04/14 10:41:20.592, 1, 2128, 44, 35, 43, 73.09
2026/04/14 10:41:21.595, 0, 2128, 44, 34, 41, 83.30
2026/04/14 10:41:21.598, 1, 2128, 44, 34, 43, 111.17
2026/04/14 10:41:22.603, 0, 2128, 44, 35, 41, 61.46
2026/04/14 10:41:22.605, 1, 2128, 46, 37, 43, 72.69
2026/04/14 10:41:23.609, 0, 2128, 58, 46, 41, 115.32
2026/04/14 10:41:23.612, 1, 2128, 47, 36, 43, 111.31
2026/04/14 10:41:24.616, 0, 2128, 50, 39, 41, 78.59
2026/04/14 10:41:24.622, 1, 2128, 56, 44, 43, 120.14
2026/04/14 10:41:25.629, 0, 2128, 51, 41, 41, 72.45
2026/04/14 10:41:25.632, 1, 2128, 49, 40, 43, 80.46
2026/04/14 10:41:26.635, 0, 2128, 57, 44, 41, 105.11
2026/04/14 10:41:26.638, 1, 2128, 51, 41, 43, 103.12
2026/04/14 10:41:27.642, 0, 2128, 53, 42, 41, 83.84
2026/04/14 10:41:27.645, 1, 2128, 46, 36, 43, 72.98
2026/04/14 10:41:28.649, 0, 2148, 56, 44, 41, 81.35
2026/04/14 10:41:28.655, 1, 2128, 50, 38, 43, 66.27
2026/04/14 10:41:29.659, 0, 2148, 44, 35, 41, 78.05
2026/04/14 10:41:29.661, 1, 2148, 44, 35, 43, 97.80
2026/04/14 10:41:30.665, 0, 2148, 44, 35, 41, 107.05
2026/04/14 10:41:30.670, 1, 2148, 45, 36, 43, 78.99
2026/04/14 10:41:31.674, 0, 2148, 45, 36, 41, 64.54
2026/04/14 10:41:31.677, 1, 2148, 46, 36, 43, 111.35
2026/04/14 10:41:32.681, 0, 2148, 44, 35, 41, 86.83
2026/04/14 10:41:32.684, 1, 2148, 44, 34, 43, 68.88
2026/04/14 10:41:33.687, 0, 2148, 44, 35, 41, 87.41
2026/04/14 10:41:33.690, 1, 2148, 45, 35, 43, 80.90
2026/04/14 10:41:34.694, 0, 2148, 53, 42, 41, 78.07
2026/04/14 10:41:34.697, 1, 2148, 58, 47, 44, 114.56
2026/04/14 10:41:35.700, 0, 2148, 50, 39, 41, 105.38
2026/04/14 10:41:35.703, 1, 2148, 55, 43, 44, 83.86
2026/04/14 10:41:36.707, 0, 2148, 55, 44, 41, 112.94
2026/04/14 10:41:36.712, 1, 2148, 50, 40, 44, 66.53
2026/04/14 10:41:37.716, 0, 2148, 59, 48, 41, 80.17
2026/04/14 10:41:37.718, 1, 2148, 49, 37, 43, 104.19
2026/04/14 10:41:38.722, 0, 2148, 52, 45, 41, 81.42
2026/04/14 10:41:38.725, 1, 2148, 46, 36, 43, 83.44
2026/04/14 10:41:39.729, 0, 2148, 44, 35, 41, 98.17
2026/04/14 10:41:39.732, 1, 2148, 40, 34, 43, 100.05
2026/04/14 10:41:40.736, 0, 2148, 51, 39, 41, 65.97
2026/04/14 10:41:40.740, 1, 2148, 56, 44, 43, 88.12
2026/04/14 10:41:41.743, 0, 2148, 45, 36, 41, 109.33
2026/04/14 10:41:41.746, 1, 2148, 47, 38, 43, 110.07
2026/04/14 10:41:42.750, 0, 2148, 46, 37, 41, 66.40
2026/04/14 10:41:42.753, 1, 2148, 45, 35, 43, 82.39
2026/04/14 10:41:43.757, 0, 2148, 45, 36, 41, 107.10
2026/04/14 10:41:43.760, 1, 2148, 46, 37, 43, 107.65
2026/04/14 10:41:44.763, 0, 2148, 47, 38, 41, 66.14
2026/04/14 10:41:44.768, 1, 2148, 45, 35, 43, 81.17
2026/04/14 10:41:45.772, 0, 2148, 44, 34, 41, 106.85
2026/04/14 10:41:45.775, 1, 2148, 46, 37, 43, 102.58
2026/04/14 10:41:46.779, 0, 2148, 46, 37, 41, 74.17
2026/04/14 10:41:46.782, 1, 2148, 46, 36, 43, 95.33
2026/04/14 10:41:47.785, 0, 2148, 44, 34, 41, 105.75
2026/04/14 10:41:47.788, 1, 2148, 46, 37, 43, 101.30
2026/04/14 10:41:48.792, 0, 2148, 46, 35, 41, 72.81
2026/04/14 10:41:48.797, 1, 2148, 47, 38, 43, 102.53
2026/04/14 10:41:49.800, 0, 2148, 47, 39, 41, 71.51
2026/04/14 10:41:49.804, 1, 2148, 46, 36, 43, 98.45
2026/04/14 10:41:50.811, 0, 2148, 59, 47, 41, 82.10
2026/04/14 10:41:50.814, 1, 2148, 44, 34, 43, 80.36
2026/04/14 10:41:51.818, 0, 2148, 56, 44, 41, 96.71
2026/04/14 10:41:51.824, 1, 2148, 48, 37, 44, 92.77
2026/04/14 10:41:52.828, 0, 2148, 59, 48, 42, 69.96
2026/04/14 10:41:52.831, 1, 2148, 51, 41, 43, 92.77
2026/04/14 10:41:53.834, 0, 2148, 49, 40, 41, 88.56
2026/04/14 10:41:53.837, 1, 2148, 49, 40, 43, 88.28
2026/04/14 10:41:54.841, 0, 2148, 46, 36, 41, 82.33
2026/04/14 10:41:54.844, 1, 2148, 55, 43, 44, 106.60
2026/04/14 10:41:55.848, 0, 2148, 51, 42, 42, 63.12
2026/04/14 10:41:55.852, 1, 2148, 54, 43, 44, 73.47
2026/04/14 10:41:56.858, 0, 2148, 44, 34, 42, 67.81
2026/04/14 10:41:56.861, 1, 2148, 47, 36, 44, 113.47
2026/04/14 10:41:57.865, 0, 2148, 51, 41, 42, 73.64
2026/04/14 10:41:57.868, 1, 2148, 58, 47, 44, 75.80
2026/04/14 10:41:58.873, 0, 2148, 52, 42, 42, 97.28
2026/04/14 10:41:58.878, 1, 2148, 56, 44, 44, 81.81
2026/04/14 10:41:59.882, 0, 2148, 49, 40, 42, 87.87
2026/04/14 10:41:59.885, 1, 2148, 58, 46, 44, 92.92
2026/04/14 10:42:00.888, 0, 2148, 56, 44, 41, 84.70
2026/04/14 10:42:00.891, 1, 2148, 46, 36, 44, 100.46
2026/04/14 10:42:01.895, 0, 2148, 50, 40, 41, 108.79
2026/04/14 10:42:01.898, 1, 2148, 53, 42, 44, 75.48
2026/04/14 10:42:02.902, 0, 2148, 47, 36, 41, 83.25
2026/04/14 10:42:02.907, 1, 2148, 58, 47, 44, 98.69
2026/04/14 10:42:03.914, 0, 2148, 52, 42, 42, 81.78
2026/04/14 10:42:03.917, 1, 2148, 56, 44, 44, 111.95
2026/04/14 10:42:04.921, 0, 2148, 51, 39, 42, 66.65
2026/04/14 10:42:04.924, 1, 2148, 54, 43, 44, 79.86
2026/04/14 10:42:05.928, 0, 2148, 51, 40, 42, 88.18
2026/04/14 10:42:05.930, 1, 2148, 55, 43, 44, 89.18
2026/04/14 10:42:06.934, 0, 2148, 48, 38, 42, 110.66
2026/04/14 10:42:06.937, 1, 2148, 55, 43, 44, 96.27
2026/04/14 10:42:07.944, 0, 2148, 47, 37, 42, 86.19
2026/04/14 10:42:07.946, 1, 2148, 57, 44, 44, 105.45
2026/04/14 10:42:08.950, 0, 2148, 43, 34, 42, 65.72
2026/04/14 10:42:08.953, 1, 2148, 49, 38, 44, 104.69
2026/04/14 10:42:09.957, 0, 2148, 48, 39, 42, 80.02
2026/04/14 10:42:09.960, 1, 2148, 50, 41, 44, 65.10
2026/04/14 10:42:10.964, 0, 2148, 51, 44, 42, 69.78
