timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/19 16:53:31.889, 0, 8410, 74, 31, 58, 190.62
2026/04/19 16:53:32.893, 0, 8410, 74, 32, 58, 182.21
2026/04/19 16:53:33.896, 0, 8410, 78, 37, 58, 187.93
2026/04/19 16:53:34.900, 0, 8410, 77, 39, 58, 212.14
2026/04/19 16:53:35.904, 0, 8410, 81, 44, 58, 158.11
2026/04/19 16:53:36.908, 0, 8410, 61, 24, 58, 198.53
2026/04/19 16:53:37.914, 0, 8410, 36, 17, 56, 51.82
2026/04/19 16:53:38.918, 0, 8410, 84, 43, 59, 226.76
2026/04/19 16:53:39.922, 0, 8410, 76, 36, 59, 222.66
2026/04/19 16:53:40.926, 0, 8410, 73, 32, 59, 186.87
2026/04/19 16:53:41.929, 0, 8410, 74, 32, 59, 192.04
2026/04/19 16:53:42.933, 0, 8410, 78, 37, 59, 188.43
2026/04/19 16:53:43.937, 0, 8410, 78, 39, 59, 217.11
2026/04/19 16:53:44.941, 0, 8410, 81, 44, 59, 179.38
2026/04/19 16:53:45.945, 0, 8450, 69, 28, 60, 122.17
2026/04/19 16:53:46.949, 0, 8450, 87, 46, 60, 145.26
2026/04/19 16:53:47.955, 0, 8450, 85, 43, 60, 217.44
2026/04/19 16:53:48.959, 0, 8450, 77, 37, 60, 209.58
2026/04/19 16:53:49.963, 0, 8450, 72, 32, 60, 187.01
2026/04/19 16:53:50.967, 0, 8450, 73, 30, 60, 195.67
2026/04/19 16:53:51.971, 0, 8450, 77, 35, 61, 184.29
2026/04/19 16:53:52.974, 0, 8450, 77, 39, 61, 220.09
2026/04/19 16:53:53.978, 0, 8450, 79, 42, 60, 193.53
2026/04/19 16:53:54.982, 0, 8450, 85, 44, 60, 144.10
2026/04/19 16:53:55.986, 0, 8450, 74, 32, 61, 192.73
2026/04/19 16:53:56.990, 0, 8450, 78, 37, 61, 187.58
2026/04/19 16:53:57.993, 0, 8450, 78, 39, 61, 223.71
2026/04/19 16:53:58.999, 0, 8450, 81, 44, 61, 186.40
2026/04/19 16:54:00.003, 0, 8450, 86, 45, 61, 155.35
2026/04/19 16:54:01.007, 0, 8450, 76, 33, 61, 194.82
2026/04/19 16:54:02.011, 0, 8450, 78, 38, 61, 193.81
2026/04/19 16:54:03.016, 0, 8450, 79, 41, 61, 203.29
2026/04/19 16:54:04.020, 0, 8450, 85, 44, 61, 160.40
2026/04/19 16:54:05.024, 0, 8450, 74, 32, 61, 196.54
2026/04/19 16:54:06.027, 0, 8450, 78, 38, 62, 186.75
2026/04/19 16:54:07.031, 0, 8450, 78, 40, 61, 220.03
2026/04/19 16:54:08.035, 0, 8450, 81, 44, 61, 189.56
2026/04/19 16:54:09.041, 0, 8450, 86, 45, 62, 78.84
2026/04/19 16:54:10.045, 0, 8450, 78, 36, 62, 190.31
2026/04/19 16:54:11.048, 0, 8450, 78, 39, 62, 197.96
2026/04/19 16:54:12.052, 0, 8450, 81, 44, 62, 200.07
2026/04/19 16:54:13.056, 0, 8450, 86, 45, 62, 150.82
2026/04/19 16:54:14.061, 0, 8450, 62, 23, 62, 193.50
2026/04/19 16:54:15.064, 0, 8450, 77, 38, 62, 187.68
2026/04/19 16:54:16.069, 0, 8450, 79, 41, 62, 217.06
2026/04/19 16:54:17.072, 0, 8450, 85, 45, 61, 164.26
2026/04/19 16:54:18.076, 0, 8450, 86, 46, 62, 123.38
2026/04/19 16:54:19.080, 0, 8450, 84, 43, 62, 226.60
2026/04/19 16:54:20.084, 0, 8450, 74, 35, 62, 221.25
2026/04/19 16:54:21.090, 0, 8450, 72, 31, 62, 188.73
2026/04/19 16:54:22.094, 0, 8450, 36, 18, 60, 52.97
2026/04/19 16:54:23.098, 0, 8450, 69, 29, 62, 186.39
2026/04/19 16:54:24.101, 0, 8450, 77, 38, 62, 181.59
2026/04/19 16:54:25.105, 0, 8450, 78, 40, 62, 213.51
2026/04/19 16:54:26.109, 0, 8450, 84, 45, 62, 173.42
2026/04/19 16:54:27.113, 0, 8450, 87, 46, 62, 102.32
2026/04/19 16:54:28.117, 0, 8450, 84, 43, 63, 209.02
2026/04/19 16:54:29.120, 0, 8450, 75, 35, 63, 225.26
2026/04/19 16:54:30.124, 0, 8450, 73, 31, 62, 189.50
2026/04/19 16:54:31.128, 0, 8450, 86, 45, 62, 123.52
2026/04/19 16:54:32.132, 0, 8450, 87, 46, 63, 217.60
2026/04/19 16:54:33.136, 0, 8450, 86, 46, 63, 174.73
2026/04/19 16:54:34.139, 0, 8450, 83, 42, 63, 222.99
2026/04/19 16:54:35.149, 0, 8450, 80, 40, 62, 181.15
2026/04/19 16:54:36.152, 0, 8450, 75, 35, 63, 151.17
2026/04/19 16:54:37.156, 0, 8450, 74, 33, 63, 191.66
2026/04/19 16:54:38.160, 0, 8450, 73, 32, 63, 220.22
2026/04/19 16:54:39.164, 0, 8450, 74, 31, 63, 187.60
2026/04/19 16:54:40.168, 0, 8450, 75, 32, 63, 191.55
2026/04/19 16:54:41.171, 0, 8450, 78, 37, 63, 191.68
2026/04/19 16:54:42.175, 0, 8470, 86, 46, 63, 171.67
2026/04/19 16:54:43.179, 0, 8470, 78, 39, 63, 195.71
2026/04/19 16:54:44.183, 0, 8470, 80, 42, 63, 204.10
2026/04/19 16:54:45.186, 0, 8470, 85, 45, 63, 170.86
2026/04/19 16:54:46.190, 0, 8470, 86, 46, 63, 158.27
2026/04/19 16:54:47.194, 0, 8470, 82, 41, 63, 229.21
2026/04/19 16:54:48.201, 0, 8470, 73, 33, 63, 228.04
2026/04/19 16:54:49.204, 0, 8470, 73, 30, 63, 189.08
2026/04/19 16:54:50.208, 0, 8470, 76, 34, 63, 197.70
2026/04/19 16:54:51.212, 0, 8530, 26, 11, 60, 53.24
2026/04/19 16:54:52.216, 0, 8530, 73, 30, 62, 198.26
2026/04/19 16:54:53.220, 0, 8530, 77, 37, 63, 186.43
2026/04/19 16:54:54.223, 0, 8530, 77, 39, 63, 190.98
2026/04/19 16:54:55.227, 0, 8530, 80, 44, 63, 197.90
2026/04/19 16:54:56.231, 0, 8530, 86, 45, 63, 150.62
2026/04/19 16:54:57.235, 0, 8530, 86, 46, 64, 180.43
2026/04/19 16:54:58.239, 0, 8530, 78, 37, 63, 229.03
2026/04/19 16:54:59.245, 0, 8530, 73, 32, 63, 220.12
2026/04/19 16:55:00.249, 0, 8530, 74, 32, 63, 193.08
2026/04/19 16:55:01.252, 0, 8790, 86, 45, 63, 156.95
2026/04/19 16:55:02.257, 0, 8790, 86, 46, 64, 176.78
2026/04/19 16:55:03.260, 0, 8790, 78, 39, 63, 192.09
2026/04/19 16:55:04.264, 0, 8790, 81, 44, 63, 207.74
2026/04/19 16:55:05.268, 0, 8790, 86, 45, 63, 149.32
2026/04/19 16:55:06.272, 0, 8790, 85, 45, 64, 180.37
2026/04/19 16:55:07.276, 0, 8790, 77, 36, 64, 229.04
2026/04/19 16:55:08.280, 0, 8790, 71, 31, 63, 220.86
2026/04/19 16:55:09.286, 0, 8790, 75, 33, 64, 194.21
2026/04/19 16:55:10.290, 0, 8790, 86, 45, 63, 149.09
2026/04/19 16:55:11.294, 0, 8790, 84, 43, 64, 182.64
2026/04/19 16:55:12.297, 0, 8790, 74, 35, 64, 223.70
2026/04/19 16:55:13.301, 0, 8790, 85, 44, 63, 187.43
2026/04/19 16:55:14.305, 0, 8790, 86, 46, 64, 131.02
2026/04/19 16:55:15.309, 0, 8790, 82, 41, 64, 201.88
2026/04/19 16:55:16.313, 0, 8790, 73, 33, 64, 204.86
2026/04/19 16:55:17.316, 0, 8790, 72, 29, 64, 197.79
2026/04/19 16:55:18.320, 0, 8790, 76, 33, 64, 197.28
2026/04/19 16:55:19.324, 0, 8870, 69, 28, 63, 155.13
2026/04/19 16:55:20.330, 0, 8870, 83, 42, 64, 191.26
2026/04/19 16:55:21.334, 0, 8870, 74, 35, 64, 235.32
2026/04/19 16:55:22.339, 0, 8870, 71, 30, 64, 188.47
2026/04/19 16:55:23.343, 0, 8870, 75, 33, 64, 194.78
2026/04/19 16:55:24.347, 0, 8870, 83, 42, 64, 195.48
2026/04/19 16:55:25.351, 0, 8870, 75, 35, 64, 234.61
2026/04/19 16:55:26.355, 0, 8870, 72, 30, 64, 178.12
2026/04/19 16:55:27.359, 0, 8870, 76, 34, 64, 197.82
2026/04/19 16:55:28.363, 0, 8870, 75, 38, 64, 172.70
2026/04/19 16:55:29.367, 0, 8870, 84, 43, 65, 180.70
2026/04/19 16:55:30.374, 0, 8870, 74, 35, 64, 236.71
2026/04/19 16:55:31.377, 0, 8870, 73, 31, 64, 221.16
2026/04/19 16:55:32.381, 0, 8870, 75, 33, 64, 195.55
2026/04/19 16:55:33.385, 0, 8870, 78, 39, 64, 192.51
2026/04/19 16:55:34.389, 0, 8870, 78, 40, 65, 194.04
2026/04/19 16:55:35.393, 0, 8870, 73, 30, 64, 232.01
2026/04/19 16:55:36.396, 0, 8870, 75, 32, 64, 193.60
2026/04/19 16:55:37.400, 0, 8870, 78, 37, 64, 188.44
2026/04/19 16:55:38.404, 0, 8890, 87, 46, 64, 123.20
2026/04/19 16:55:39.410, 0, 8890, 86, 46, 64, 207.29
2026/04/19 16:55:40.414, 0, 8890, 85, 43, 65, 202.01
2026/04/19 16:55:41.417, 0, 8890, 81, 43, 64, 176.03
2026/04/19 16:55:42.421, 0, 8890, 81, 43, 64, 200.63
2026/04/19 16:55:43.425, 0, 8890, 84, 44, 65, 195.67
2026/04/19 16:55:44.429, 0, 8890, 85, 44, 64, 227.02
2026/04/19 16:55:45.432, 0, 8890, 74, 32, 64, 220.57
2026/04/19 16:55:46.438, 0, 8890, 75, 33, 64, 197.40
2026/04/19 16:55:47.442, 0, 8890, 86, 45, 64, 172.54
2026/04/19 16:55:48.448, 0, 8890, 86, 46, 65, 114.84
2026/04/19 16:55:49.452, 0, 8890, 81, 41, 65, 205.18
2026/04/19 16:55:50.455, 0, 8890, 73, 33, 65, 199.75
2026/04/19 16:55:51.459, 0, 8890, 72, 30, 64, 177.35
2026/04/19 16:55:52.463, 0, 8890, 75, 33, 64, 203.56
2026/04/19 16:55:53.467, 0, 8890, 77, 38, 65, 194.10
2026/04/19 16:55:54.471, 0, 8890, 78, 41, 64, 226.85
2026/04/19 16:55:55.474, 0, 8890, 85, 44, 64, 198.32
2026/04/19 16:55:56.480, 0, 8930, 71, 31, 64, 232.47
2026/04/19 16:55:57.484, 0, 8930, 74, 32, 64, 198.96
2026/04/19 16:55:58.490, 0, 8930, 86, 46, 64, 111.36
2026/04/19 16:55:59.494, 0, 8930, 80, 40, 65, 203.69
2026/04/19 16:56:00.498, 0, 8930, 74, 32, 64, 200.59
2026/04/19 16:56:01.502, 0, 8930, 74, 30, 64, 179.59
2026/04/19 16:56:02.506, 0, 8930, 78, 35, 65, 202.91
2026/04/19 16:56:03.510, 0, 8930, 78, 39, 65, 193.03
2026/04/19 16:56:04.513, 0, 8930, 80, 42, 65, 225.96
2026/04/19 16:56:05.517, 0, 8930, 69, 28, 64, 199.89
2026/04/19 16:56:06.521, 0, 8930, 73, 32, 65, 230.70
2026/04/19 16:56:07.525, 0, 8930, 86, 45, 64, 160.74
2026/04/19 16:56:08.529, 0, 8930, 86, 44, 64, 132.76
2026/04/19 16:56:09.532, 0, 8930, 78, 37, 65, 215.54
2026/04/19 16:56:10.539, 0, 8930, 73, 31, 65, 213.57
2026/04/19 16:56:11.542, 0, 8930, 74, 32, 64, 192.99
2026/04/19 16:56:12.546, 0, 8930, 78, 37, 64, 195.55
2026/04/19 16:56:13.550, 0, 8930, 78, 39, 65, 181.65
2026/04/19 16:56:14.554, 0, 8930, 79, 43, 64, 216.07
2026/04/19 16:56:15.558, 0, 8970, 73, 33, 65, 231.36
2026/04/19 16:56:16.562, 0, 8970, 73, 30, 64, 210.82
2026/04/19 16:56:17.566, 0, 8970, 77, 34, 64, 196.28
2026/04/19 16:56:18.570, 0, 8970, 77, 39, 64, 192.01
2026/04/19 16:56:19.574, 0, 8970, 80, 43, 64, 226.57
2026/04/19 16:56:20.577, 0, 8970, 85, 45, 64, 195.23
2026/04/19 16:56:21.583, 0, 8970, 77, 35, 64, 194.23
2026/04/19 16:56:22.587, 0, 8970, 77, 39, 64, 186.10
2026/04/19 16:56:23.591, 0, 8970, 80, 43, 64, 221.72
2026/04/19 16:56:24.594, 0, 9010, 1, 0, 60, 53.92
2026/04/19 16:56:25.598, 0, 9010, 74, 29, 64, 208.38
2026/04/19 16:56:26.602, 0, 9010, 78, 37, 64, 198.71
2026/04/19 16:56:27.606, 0, 9010, 78, 39, 64, 190.69
2026/04/19 16:56:28.610, 0, 9010, 80, 43, 64, 222.89
2026/04/19 16:56:29.614, 0, 9010, 86, 45, 64, 189.22
2026/04/19 16:56:30.617, 0, 9010, 35, 14, 63, 203.61
2026/04/19 16:56:31.624, 0, 9010, 78, 39, 64, 199.76
2026/04/19 16:56:32.628, 0, 9010, 80, 43, 64, 192.68
2026/04/19 16:56:33.631, 0, 9010, 85, 44, 64, 208.30
2026/04/19 16:56:34.635, 0, 9010, 73, 31, 64, 201.44
2026/04/19 16:56:35.639, 0, 9010, 75, 32, 64, 187.06
2026/04/19 16:56:36.643, 0, 9010, 78, 38, 64, 195.08
2026/04/19 16:56:37.647, 0, 9010, 78, 40, 64, 188.68
2026/04/19 16:56:38.651, 0, 9010, 81, 44, 64, 226.03
2026/04/19 16:56:39.654, 0, 9010, 86, 45, 64, 195.06
2026/04/19 16:56:40.658, 0, 9010, 86, 46, 64, 158.88
2026/04/19 16:56:41.662, 0, 9010, 80, 39, 64, 192.33
2026/04/19 16:56:42.666, 0, 9010, 73, 32, 64, 232.21
2026/04/19 16:56:43.670, 0, 9010, 74, 35, 64, 227.58
2026/04/19 16:56:44.674, 0, 9010, 72, 32, 64, 221.51
2026/04/19 16:56:45.677, 0, 9010, 74, 31, 64, 193.19
2026/04/19 16:56:46.684, 0, 9010, 74, 32, 64, 190.97
2026/04/19 16:56:47.688, 0, 9010, 75, 33, 64, 193.02
2026/04/19 16:56:48.694, 0, 9010, 80, 40, 64, 217.53
2026/04/19 16:56:49.697, 0, 9010, 76, 36, 64, 179.46
2026/04/19 16:56:50.702, 0, 9010, 74, 35, 63, 129.44
2026/04/19 16:56:51.706, 0, 9010, 12, 4, 63, 178.29
2026/04/19 16:56:52.709, 0, 9030, 82, 41, 64, 179.74
2026/04/19 16:56:53.713, 0, 9030, 77, 37, 64, 235.80
2026/04/19 16:56:54.717, 0, 9030, 74, 34, 64, 230.05
2026/04/19 16:56:55.722, 0, 9030, 73, 29, 64, 195.93
2026/04/19 16:56:56.726, 0, 9030, 77, 35, 64, 194.40
2026/04/19 16:56:57.730, 0, 9030, 78, 39, 64, 195.80
2026/04/19 16:56:58.734, 0, 9030, 81, 43, 64, 208.90
2026/04/19 16:56:59.737, 0, 9030, 85, 45, 64, 157.01
2026/04/19 16:57:00.741, 0, 9030, 86, 46, 64, 182.68
2026/04/19 16:57:01.745, 0, 9150, 69, 28, 64, 195.32
2026/04/19 16:57:02.749, 0, 9150, 78, 39, 64, 194.03
2026/04/19 16:57:03.752, 0, 9150, 74, 34, 64, 232.77
2026/04/19 16:57:04.756, 0, 9150, 73, 31, 64, 203.25
2026/04/19 16:57:05.760, 0, 9150, 76, 34, 64, 194.27
2026/04/19 16:57:06.767, 0, 9150, 78, 39, 64, 189.45
2026/04/19 16:57:07.771, 0, 9150, 79, 42, 63, 211.54
2026/04/19 16:57:08.774, 0, 9150, 84, 44, 63, 164.70
2026/04/19 16:57:09.778, 0, 9150, 86, 46, 64, 150.68
2026/04/19 16:57:10.782, 0, 9150, 72, 29, 64, 190.98
2026/04/19 16:57:11.786, 0, 9150, 78, 38, 64, 179.74
2026/04/19 16:57:12.790, 0, 9150, 76, 36, 64, 206.69
2026/04/19 16:57:13.793, 0, 9150, 73, 31, 64, 179.50
2026/04/19 16:57:14.797, 0, 9150, 75, 33, 64, 189.44
2026/04/19 16:57:15.801, 0, 9150, 78, 38, 64, 181.46
2026/04/19 16:57:16.807, 0, 9150, 79, 41, 64, 219.80
2026/04/19 16:57:17.811, 0, 9150, 84, 44, 63, 160.31
2026/04/19 16:57:18.815, 0, 9150, 86, 45, 64, 116.04
2026/04/19 16:57:19.819, 0, 9150, 81, 41, 64, 232.86
2026/04/19 16:57:20.822, 0, 9190, 77, 38, 64, 177.68
2026/04/19 16:57:21.826, 0, 9190, 78, 41, 64, 220.33
2026/04/19 16:57:22.830, 0, 9190, 85, 44, 63, 178.16
2026/04/19 16:57:23.834, 0, 9190, 75, 33, 63, 192.90
2026/04/19 16:57:24.838, 0, 9190, 78, 38, 64, 184.17
2026/04/19 16:57:25.842, 0, 9190, 79, 42, 64, 220.71
2026/04/19 16:57:26.848, 0, 9190, 85, 45, 63, 177.29
2026/04/19 16:57:27.851, 0, 9190, 86, 46, 64, 117.76
2026/04/19 16:57:28.855, 0, 9190, 81, 41, 64, 222.93
2026/04/19 16:57:29.861, 0, 9190, 77, 38, 64, 187.61
2026/04/19 16:57:30.864, 0, 9190, 79, 41, 64, 220.58
2026/04/19 16:57:31.868, 0, 9190, 85, 44, 63, 192.78
2026/04/19 16:57:32.872, 0, 9190, 87, 46, 63, 148.57
