timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/02 12:52:02.123, 0, 0, 0, 0, 41, 69.13
2026/04/02 12:52:03.131, 0, 0, 0, 0, 41, 68.86
2026/04/02 12:52:04.131, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:05.132, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:06.132, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:07.132, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:08.132, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:09.132, 0, 4, 0, 0, 41, 60.63
2026/04/02 12:52:10.133, 0, 0, 0, 0, 41, 60.56
2026/04/02 12:52:11.133, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:12.133, 0, 0, 0, 0, 41, 58.82
2026/04/02 12:52:13.133, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:14.134, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:15.134, 0, 0, 0, 0, 41, 58.88
2026/04/02 12:52:16.134, 0, 0, 0, 0, 41, 59.15
2026/04/02 12:52:17.170, 0, 0, 0, 0, 41, 59.15
2026/04/02 12:52:18.171, 0, 4, 0, 0, 41, 59.48
2026/04/02 12:52:19.176, 0, 4, 0, 0, 41, 59.15
2026/04/02 12:52:20.176, 0, 485, 1, 0, 42, 64.72
2026/04/02 12:52:21.177, 0, 511, 0, 0, 42, 64.72
2026/04/02 12:52:22.177, 0, 511, 0, 0, 42, 64.72
2026/04/02 12:52:23.179, 0, 175, 0, 0, 42, 64.72
2026/04/02 12:52:24.180, 0, 1037, 1, 0, 42, 65.04
2026/04/02 12:52:25.181, 0, 5017, 3, 1, 42, 100.97
2026/04/02 12:52:26.181, 0, 40427, 48, 11, 44, 82.05
2026/04/02 12:52:27.181, 0, 40427, 0, 0, 43, 81.72
2026/04/02 12:52:28.181, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:29.181, 0, 40427, 0, 0, 42, 65.31
2026/04/02 12:52:30.182, 0, 40427, 0, 0, 42, 65.04
2026/04/02 12:52:31.182, 0, 40427, 0, 0, 42, 65.04
2026/04/02 12:52:32.182, 0, 40427, 0, 0, 43, 65.04
2026/04/02 12:52:33.182, 0, 40427, 0, 0, 43, 65.04
2026/04/02 12:52:34.182, 0, 40427, 0, 0, 43, 65.04
2026/04/02 12:52:35.182, 0, 40427, 0, 0, 43, 65.04
2026/04/02 12:52:36.183, 0, 40427, 0, 0, 43, 65.04
2026/04/02 12:52:37.183, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:38.270, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:39.271, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:40.273, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:41.273, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:42.277, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:43.277, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:44.278, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:45.371, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:46.372, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:47.372, 0, 40427, 0, 0, 43, 65.64
2026/04/02 12:52:48.373, 0, 40427, 0, 0, 43, 65.64
2026/04/02 12:52:49.373, 0, 40427, 0, 0, 43, 65.64
2026/04/02 12:52:50.373, 0, 40427, 0, 0, 43, 65.91
2026/04/02 12:52:51.373, 0, 40427, 0, 0, 43, 65.91
2026/04/02 12:52:52.373, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:53.373, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:54.374, 0, 40427, 0, 0, 43, 65.31
2026/04/02 12:52:55.374, 0, 40427, 0, 0, 43, 65.25
2026/04/02 12:52:56.374, 0, 40427, 0, 0, 44, 65.31
2026/04/02 12:52:57.374, 0, 40427, 0, 0, 44, 65.57
2026/04/02 12:52:58.375, 0, 40427, 0, 0, 44, 65.31
2026/04/02 12:52:59.375, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:00.377, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:01.377, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:02.380, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:03.381, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:04.382, 0, 40427, 0, 0, 44, 65.64
2026/04/02 12:53:05.382, 0, 40427, 0, 0, 44, 65.57
2026/04/02 12:53:06.383, 0, 40427, 0, 0, 44, 65.57
2026/04/02 12:53:07.384, 0, 0, 20, 1, 44, 67.99
