timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/03/31 19:49:38.106, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:38.109, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:39.113, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:39.123, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:40.132, 0, 0, 0, 0, 29, 24.63
2026/03/31 19:49:40.135, 1, 0, 0, 0, 28, 24.32
2026/03/31 19:49:41.137, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:41.140, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:42.143, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:42.146, 1, 0, 0, 0, 28, 24.23
2026/03/31 19:49:43.149, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:43.151, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:44.154, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:44.157, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:45.161, 0, 0, 0, 0, 29, 24.54
2026/03/31 19:49:45.164, 1, 0, 0, 0, 28, 24.23
2026/03/31 19:49:46.166, 0, 0, 0, 0, 29, 24.54
2026/03/31 19:49:46.169, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:47.172, 0, 4, 0, 0, 29, 24.64
2026/03/31 19:49:47.175, 1, 4, 0, 0, 28, 24.33
2026/03/31 19:49:48.177, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:48.186, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:49.195, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:49.198, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:50.201, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:50.204, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:51.207, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:51.215, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:52.217, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:52.225, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:53.235, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:53.237, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:54.241, 0, 0, 0, 0, 29, 24.65
2026/03/31 19:49:54.246, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:55.249, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:49:55.256, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:56.267, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:56.270, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:57.272, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:57.275, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:58.278, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:58.281, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:49:59.289, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:49:59.297, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:00.299, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:00.302, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:01.311, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:01.314, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:02.322, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:02.325, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:03.331, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:03.334, 1, 0, 0, 0, 28, 24.23
2026/03/31 19:50:04.342, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:04.347, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:05.353, 0, 0, 0, 0, 29, 24.55
2026/03/31 19:50:05.355, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:06.358, 0, 0, 0, 0, 29, 24.64
2026/03/31 19:50:06.361, 1, 0, 0, 0, 28, 24.33
2026/03/31 19:50:07.364, 0, 0, 0, 0, 29, 24.55
