pmon_snapshot(pid,sm,mem,enc,dec,command) - sampled every 1s
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260331    19:49:56       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:57       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:57       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:58       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:58       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:59       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:49:59       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:00       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:00       1          -     -      -      -      -      -      -      -      -      -    -              
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260331    19:50:01       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:01       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:02       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:02       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:03       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:03       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:04       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:04       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:05       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:05       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:06       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:06       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:08       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:08       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:09       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:09       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:10       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:10       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:11       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:11       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:12       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:12       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:13       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:13       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:14       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:14       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:15       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:15       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:16       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:16       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:17       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:17       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:18       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:18       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:19       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:19       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:20       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:20       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:21       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:21       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:22       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:22       1          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:23       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:23       1          -     -      -      -      -      -      -      -      -      -    -              
#Date        Time         gpu         pid   type     sm    mem    enc    dec    jpg    ofa     fb   ccpm    command 
#YYYYMMDD    HH:MM:SS     Idx           #    C/G      %      %      %      %      %      %     MB     MB    name 
 20260331    19:50:25       0          -     -      -      -      -      -      -      -      -      -    -              
 20260331    19:50:25       1          -     -      -      -      -      -      -      -      -      -    -              
