timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/14 10:47:37.197, 0, 2128, 54, 44, 43, 77.15
2026/04/14 10:47:37.199, 1, 4, 0, 0, 32, 25.27
2026/04/14 10:47:38.202, 0, 2128, 55, 44, 43, 110.16
2026/04/14 10:47:38.206, 1, 4, 0, 0, 32, 25.27
2026/04/14 10:47:39.209, 0, 2128, 56, 44, 43, 86.67
2026/04/14 10:47:39.211, 1, 4, 0, 0, 32, 25.27
2026/04/14 10:47:40.214, 0, 2128, 56, 43, 44, 113.21
2026/04/14 10:47:40.217, 1, 4, 0, 0, 32, 25.18
2026/04/14 10:47:41.220, 0, 2128, 57, 45, 44, 84.24
2026/04/14 10:47:41.223, 1, 4, 0, 0, 32, 25.27
2026/04/14 10:47:42.225, 0, 2128, 54, 43, 44, 113.95
2026/04/14 10:47:42.230, 1, 4, 0, 0, 32, 25.27
2026/04/14 10:47:43.241, 0, 2128, 57, 45, 43, 86.97
2026/04/14 10:47:43.246, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:44.250, 0, 2128, 52, 42, 43, 111.07
2026/04/14 10:47:44.253, 1, 4, 0, 0, 31, 25.27
2026/04/14 10:47:45.255, 0, 2128, 51, 40, 43, 95.99
2026/04/14 10:47:45.258, 1, 4, 0, 0, 31, 25.18
2026/04/14 10:47:46.262, 0, 2128, 47, 36, 43, 111.45
2026/04/14 10:47:46.265, 1, 4, 0, 0, 31, 25.27
2026/04/14 10:47:47.269, 0, 2128, 45, 34, 43, 81.27
2026/04/14 10:47:47.271, 1, 4, 0, 0, 31, 25.18
2026/04/14 10:47:48.274, 0, 2128, 50, 40, 43, 110.14
2026/04/14 10:47:48.284, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:49.290, 0, 2128, 47, 37, 43, 105.12
2026/04/14 10:47:49.292, 1, 4, 0, 0, 31, 25.18
2026/04/14 10:47:50.301, 0, 2128, 49, 39, 43, 89.16
2026/04/14 10:47:50.303, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:51.310, 0, 2128, 48, 38, 43, 77.88
2026/04/14 10:47:51.313, 1, 4, 0, 0, 31, 25.27
2026/04/14 10:47:52.320, 0, 2128, 49, 38, 43, 66.13
2026/04/14 10:47:52.324, 1, 4, 0, 0, 31, 25.18
2026/04/14 10:47:53.331, 0, 2128, 52, 42, 43, 93.38
2026/04/14 10:47:53.333, 1, 4, 0, 0, 31, 25.18
2026/04/14 10:47:54.341, 0, 2128, 54, 43, 43, 77.30
2026/04/14 10:47:54.345, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:55.353, 0, 2128, 52, 42, 43, 79.92
2026/04/14 10:47:55.355, 1, 4, 0, 0, 31, 24.98
2026/04/14 10:47:56.362, 0, 2128, 52, 41, 43, 111.53
2026/04/14 10:47:56.365, 1, 4, 0, 0, 31, 24.98
2026/04/14 10:47:57.372, 0, 2128, 49, 43, 43, 86.55
2026/04/14 10:47:57.375, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:58.378, 0, 2128, 48, 36, 43, 87.23
2026/04/14 10:47:58.381, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:47:59.384, 0, 2128, 50, 41, 43, 110.07
2026/04/14 10:47:59.387, 1, 4, 0, 0, 31, 24.98
2026/04/14 10:48:00.390, 0, 2128, 51, 41, 43, 102.73
2026/04/14 10:48:00.393, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:01.401, 0, 2128, 50, 38, 43, 68.05
2026/04/14 10:48:01.404, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:02.407, 0, 2128, 52, 42, 43, 85.47
2026/04/14 10:48:02.410, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:03.413, 0, 2128, 49, 37, 43, 108.28
2026/04/14 10:48:03.415, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:04.418, 0, 2128, 50, 40, 43, 103.67
2026/04/14 10:48:04.421, 1, 4, 0, 0, 31, 24.99
2026/04/14 10:48:05.429, 0, 2128, 52, 42, 43, 68.17
2026/04/14 10:48:05.433, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:06.436, 0, 2128, 52, 40, 43, 82.69
2026/04/14 10:48:06.439, 1, 4, 0, 0, 31, 24.98
2026/04/14 10:48:07.442, 0, 2128, 51, 45, 43, 82.51
2026/04/14 10:48:07.445, 1, 4, 0, 0, 31, 25.08
2026/04/14 10:48:08.449, 0, 2128, 48, 37, 43, 104.14
2026/04/14 10:48:08.451, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:09.458, 0, 2128, 49, 39, 43, 70.57
2026/04/14 10:48:09.464, 1, 4, 0, 0, 30, 25.08
2026/04/14 10:48:10.468, 0, 2128, 51, 41, 43, 78.48
2026/04/14 10:48:10.471, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:11.473, 0, 2128, 52, 41, 43, 88.12
2026/04/14 10:48:11.476, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:12.484, 0, 2128, 53, 42, 43, 110.86
2026/04/14 10:48:12.487, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:13.490, 0, 2128, 53, 43, 43, 86.99
2026/04/14 10:48:13.493, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:14.496, 0, 2128, 32, 25, 43, 111.80
2026/04/14 10:48:14.499, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:15.503, 0, 2128, 52, 40, 43, 105.84
2026/04/14 10:48:15.505, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:16.513, 0, 2128, 52, 42, 43, 68.56
2026/04/14 10:48:16.516, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:17.520, 0, 2128, 43, 34, 43, 73.19
2026/04/14 10:48:17.523, 1, 4, 0, 0, 30, 25.08
2026/04/14 10:48:18.525, 0, 2128, 52, 41, 43, 110.14
2026/04/14 10:48:18.528, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:19.532, 0, 2128, 53, 41, 43, 76.26
2026/04/14 10:48:19.535, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:20.540, 0, 2128, 54, 43, 43, 80.78
2026/04/14 10:48:20.543, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:21.547, 0, 2128, 50, 39, 43, 80.31
2026/04/14 10:48:21.551, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:22.554, 0, 2128, 50, 39, 43, 112.26
2026/04/14 10:48:22.557, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:23.560, 0, 2128, 52, 42, 43, 99.27
2026/04/14 10:48:23.562, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:24.565, 0, 2128, 52, 40, 43, 68.62
2026/04/14 10:48:24.568, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:25.576, 0, 2128, 53, 42, 43, 96.36
2026/04/14 10:48:25.579, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:26.583, 0, 2128, 54, 43, 43, 109.16
2026/04/14 10:48:26.586, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:27.590, 0, 2128, 52, 42, 43, 100.53
2026/04/14 10:48:27.592, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:28.595, 0, 2148, 51, 41, 43, 72.42
2026/04/14 10:48:28.598, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:29.605, 0, 2148, 51, 41, 43, 73.94
2026/04/14 10:48:29.608, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:30.611, 0, 2148, 47, 37, 43, 75.59
2026/04/14 10:48:30.615, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:31.618, 0, 2148, 48, 37, 43, 106.13
2026/04/14 10:48:31.621, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:32.625, 0, 2148, 52, 42, 43, 109.62
2026/04/14 10:48:32.628, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:33.633, 0, 2148, 50, 39, 43, 79.91
2026/04/14 10:48:33.637, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:34.640, 0, 2148, 49, 40, 43, 77.30
2026/04/14 10:48:34.643, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:35.646, 0, 2148, 48, 37, 43, 73.17
2026/04/14 10:48:35.649, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:36.651, 0, 2148, 53, 42, 43, 104.22
2026/04/14 10:48:36.654, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:37.664, 0, 2148, 50, 39, 43, 111.55
2026/04/14 10:48:37.667, 1, 4, 0, 0, 30, 24.98
2026/04/14 10:48:38.670, 0, 2148, 48, 38, 43, 84.33
2026/04/14 10:48:38.672, 1, 4, 0, 0, 30, 24.99
2026/04/14 10:48:39.675, 0, 2148, 48, 37, 43, 75.97
2026/04/14 10:48:39.678, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:40.681, 0, 2148, 52, 42, 43, 75.30
2026/04/14 10:48:40.684, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:41.688, 0, 2148, 50, 40, 43, 104.73
2026/04/14 10:48:41.693, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:42.701, 0, 2148, 50, 38, 43, 110.62
2026/04/14 10:48:42.704, 1, 4, 0, 0, 30, 24.79
2026/04/14 10:48:43.707, 0, 2148, 50, 41, 43, 80.10
2026/04/14 10:48:43.710, 1, 4, 0, 0, 30, 24.79
2026/04/14 10:48:44.714, 0, 2148, 46, 35, 43, 82.04
2026/04/14 10:48:44.717, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:45.721, 0, 2148, 52, 42, 43, 64.96
2026/04/14 10:48:45.723, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:46.726, 0, 2148, 50, 38, 43, 101.11
2026/04/14 10:48:46.729, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:47.732, 0, 2148, 51, 41, 43, 110.35
2026/04/14 10:48:47.735, 1, 4, 0, 0, 30, 24.89
2026/04/14 10:48:48.737, 0, 2148, 44, 37, 43, 80.99
2026/04/14 10:48:48.740, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:48:49.744, 0, 2148, 46, 35, 43, 71.81
2026/04/14 10:48:49.747, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:50.750, 0, 2148, 52, 42, 43, 75.59
2026/04/14 10:48:50.754, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:51.756, 0, 2148, 52, 42, 43, 104.07
2026/04/14 10:48:51.759, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:52.763, 0, 2148, 51, 41, 43, 108.52
2026/04/14 10:48:52.766, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:53.776, 0, 2148, 49, 38, 43, 86.12
2026/04/14 10:48:53.778, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:48:54.781, 0, 2148, 47, 36, 43, 99.12
2026/04/14 10:48:54.789, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:55.792, 0, 2148, 46, 35, 43, 70.55
2026/04/14 10:48:55.795, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:56.798, 0, 2148, 46, 36, 43, 85.79
2026/04/14 10:48:56.801, 1, 4, 0, 0, 29, 24.80
2026/04/14 10:48:57.805, 0, 2148, 47, 36, 43, 105.36
2026/04/14 10:48:57.810, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:48:58.815, 0, 2148, 45, 36, 43, 79.03
2026/04/14 10:48:58.817, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:48:59.823, 0, 2148, 51, 41, 43, 111.95
2026/04/14 10:48:59.826, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:00.833, 0, 2148, 49, 37, 43, 85.82
2026/04/14 10:49:00.835, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:49:01.844, 0, 2148, 52, 42, 43, 81.54
2026/04/14 10:49:01.846, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:02.854, 0, 2148, 50, 40, 43, 82.21
2026/04/14 10:49:02.857, 1, 4, 0, 0, 29, 24.69
2026/04/14 10:49:03.864, 0, 2148, 48, 38, 43, 79.99
2026/04/14 10:49:03.867, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:04.870, 0, 2148, 48, 37, 43, 68.16
2026/04/14 10:49:04.873, 1, 4, 0, 0, 29, 24.80
2026/04/14 10:49:05.877, 0, 2148, 52, 42, 43, 114.93
2026/04/14 10:49:05.880, 1, 4, 0, 0, 29, 24.69
2026/04/14 10:49:06.884, 0, 2148, 54, 42, 43, 113.84
2026/04/14 10:49:06.886, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:07.895, 0, 2148, 57, 45, 43, 82.33
2026/04/14 10:49:07.898, 1, 4, 0, 0, 29, 24.89
2026/04/14 10:49:08.902, 0, 2148, 52, 42, 43, 74.81
2026/04/14 10:49:08.904, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:09.908, 0, 2148, 58, 45, 43, 100.84
2026/04/14 10:49:09.911, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:10.914, 0, 2148, 54, 43, 44, 110.66
2026/04/14 10:49:10.916, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:11.923, 0, 2148, 59, 48, 43, 101.99
2026/04/14 10:49:11.926, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:12.929, 0, 2148, 55, 44, 43, 110.69
2026/04/14 10:49:12.932, 1, 4, 0, 0, 29, 24.69
2026/04/14 10:49:13.935, 0, 2148, 57, 45, 43, 87.12
2026/04/14 10:49:13.938, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:14.940, 0, 2148, 56, 44, 43, 111.63
2026/04/14 10:49:14.943, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:15.952, 0, 2148, 54, 42, 43, 92.08
2026/04/14 10:49:15.955, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:16.958, 0, 2148, 56, 44, 43, 88.98
2026/04/14 10:49:16.961, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:17.963, 0, 2148, 58, 47, 43, 114.51
2026/04/14 10:49:17.966, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:18.969, 0, 2148, 54, 43, 43, 83.19
2026/04/14 10:49:18.972, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:19.974, 0, 2148, 59, 47, 43, 116.28
2026/04/14 10:49:19.977, 1, 4, 0, 0, 29, 24.69
2026/04/14 10:49:20.986, 0, 2148, 54, 43, 43, 84.88
2026/04/14 10:49:20.988, 1, 4, 0, 0, 29, 24.79
2026/04/14 10:49:21.991, 0, 2148, 59, 47, 44, 112.51
2026/04/14 10:49:21.995, 1, 4, 0, 0, 29, 24.79
