timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/04/13 19:26:14.873, 1, 3456, 72, 20, 49, 102.14
2026/04/13 19:26:15.877, 0, 3456, 72, 21, 49, 181.67
2026/04/13 19:26:15.880, 1, 3456, 70, 22, 49, 194.91
2026/04/13 19:26:16.884, 0, 3456, 69, 22, 50, 193.80
2026/04/13 19:26:16.887, 1, 3456, 77, 23, 49, 212.50
2026/04/13 19:26:17.894, 0, 3456, 63, 18, 48, 168.18
2026/04/13 19:26:17.896, 1, 3456, 66, 21, 48, 183.12
2026/04/13 19:26:18.900, 0, 3456, 71, 21, 50, 181.10
2026/04/13 19:26:18.903, 1, 3456, 74, 23, 49, 217.11
2026/04/13 19:26:19.907, 0, 3456, 75, 22, 51, 184.81
2026/04/13 19:26:19.909, 1, 3456, 75, 23, 50, 172.59
2026/04/13 19:26:20.913, 0, 3456, 76, 23, 50, 73.47
2026/04/13 19:26:20.916, 1, 3456, 65, 19, 50, 103.84
2026/04/13 19:26:21.922, 0, 3456, 73, 22, 50, 78.03
2026/04/13 19:26:21.928, 1, 3456, 65, 19, 49, 70.40
2026/04/13 19:26:22.932, 0, 3456, 72, 22, 49, 138.34
2026/04/13 19:26:22.935, 1, 3456, 60, 16, 50, 164.87
2026/04/13 19:26:23.939, 0, 3456, 62, 17, 51, 202.49
2026/04/13 19:26:23.941, 1, 3456, 70, 21, 50, 209.75
2026/04/13 19:26:24.945, 0, 3456, 60, 19, 51, 163.35
2026/04/13 19:26:24.948, 1, 3456, 77, 22, 51, 157.87
2026/04/13 19:26:25.952, 0, 3456, 65, 19, 51, 204.45
2026/04/13 19:26:25.956, 1, 3456, 77, 21, 50, 212.01
2026/04/13 19:26:26.960, 0, 3456, 68, 22, 52, 93.12
2026/04/13 19:26:26.962, 1, 3456, 81, 23, 51, 80.68
2026/04/13 19:26:27.966, 0, 3456, 77, 24, 51, 201.35
2026/04/13 19:26:27.969, 1, 3456, 74, 21, 50, 209.09
2026/04/13 19:26:28.973, 0, 3456, 72, 21, 52, 216.17
2026/04/13 19:26:28.976, 1, 3456, 70, 22, 52, 187.84
2026/04/13 19:26:29.980, 0, 3476, 65, 19, 50, 47.23
2026/04/13 19:26:29.984, 1, 3476, 72, 22, 49, 47.72
2026/04/13 19:26:30.989, 0, 3476, 75, 22, 51, 206.99
2026/04/13 19:26:30.992, 1, 3476, 65, 20, 51, 229.94
2026/04/13 19:26:31.996, 0, 3476, 67, 20, 52, 121.86
2026/04/13 19:26:31.999, 1, 3476, 81, 23, 52, 107.41
2026/04/13 19:26:33.003, 0, 3476, 71, 22, 51, 199.07
2026/04/13 19:26:33.005, 1, 3476, 79, 22, 52, 201.11
2026/04/13 19:26:34.009, 0, 3476, 3, 0, 50, 197.95
2026/04/13 19:26:34.012, 1, 3476, 100, 0, 49, 215.62
2026/04/13 19:26:35.017, 0, 3476, 75, 21, 51, 216.87
2026/04/13 19:26:35.021, 1, 3476, 60, 20, 52, 234.47
2026/04/13 19:26:36.025, 0, 3476, 70, 20, 52, 219.72
2026/04/13 19:26:36.028, 1, 3476, 57, 18, 52, 235.31
2026/04/13 19:26:37.032, 0, 3476, 53, 16, 53, 130.75
2026/04/13 19:26:37.034, 1, 3476, 67, 21, 52, 116.19
2026/04/13 19:26:38.038, 0, 3476, 78, 18, 52, 216.90
2026/04/13 19:26:38.041, 1, 3476, 55, 18, 53, 236.77
2026/04/13 19:26:39.045, 0, 3476, 70, 21, 53, 136.13
2026/04/13 19:26:39.048, 1, 3476, 68, 22, 53, 122.61
2026/04/13 19:26:40.052, 0, 3476, 74, 21, 52, 134.33
2026/04/13 19:26:40.054, 1, 3476, 76, 24, 52, 159.24
2026/04/13 19:26:41.059, 0, 3476, 81, 24, 53, 225.38
2026/04/13 19:26:41.061, 1, 3476, 68, 20, 53, 234.11
