timestamp,index,memory.used(MiB),util.gpu(%),util.mem(%),temp(C),power(W)
2026/03/30 12:14:34.471, 0, 1491, 33, 13, 32, 85.90
2026/03/30 12:14:35.472, 0, 1491, 33, 13, 32, 89.17
2026/03/30 12:14:36.473, 0, 1491, 35, 14, 32, 75.64
2026/03/30 12:14:37.473, 0, 1491, 28, 11, 32, 89.72
2026/03/30 12:14:38.476, 0, 1491, 34, 14, 32, 89.45
2026/03/30 12:14:39.480, 0, 1491, 35, 14, 32, 75.64
2026/03/30 12:14:40.490, 0, 1491, 8, 3, 32, 86.83
2026/03/30 12:14:41.571, 0, 1491, 34, 14, 32, 89.45
2026/03/30 12:14:42.571, 0, 1491, 32, 13, 32, 75.97
2026/03/30 12:14:43.572, 0, 1491, 26, 10, 32, 89.45
2026/03/30 12:14:44.572, 0, 1491, 33, 13, 32, 86.22
2026/03/30 12:14:45.572, 0, 1491, 32, 13, 32, 90.92
2026/03/30 12:14:46.573, 0, 1491, 34, 14, 32, 74.16
2026/03/30 12:14:47.573, 0, 1491, 25, 9, 32, 85.90
2026/03/30 12:14:48.573, 0, 1491, 32, 13, 32, 88.57
2026/03/30 12:14:49.573, 0, 1491, 34, 14, 32, 93.87
2026/03/30 12:14:50.574, 0, 1491, 25, 10, 32, 62.16
2026/03/30 12:14:51.574, 0, 1491, 15, 5, 32, 83.28
2026/03/30 12:14:52.574, 0, 1491, 34, 14, 32, 90.05
2026/03/30 12:14:53.574, 0, 1491, 33, 14, 32, 89.72
2026/03/30 12:14:54.575, 0, 1491, 30, 11, 32, 72.75
2026/03/30 12:14:55.575, 0, 1491, 33, 14, 32, 88.85
2026/03/30 12:14:56.577, 0, 1491, 33, 14, 32, 90.32
2026/03/30 12:14:57.578, 0, 1491, 32, 13, 32, 74.50
2026/03/30 12:14:58.580, 0, 1491, 34, 14, 32, 86.83
2026/03/30 12:14:59.581, 0, 1491, 24, 9, 32, 88.25
2026/03/30 12:15:00.581, 0, 1491, 33, 13, 33, 90.92
2026/03/30 12:15:01.583, 0, 1491, 35, 14, 32, 90.92
2026/03/30 12:15:02.584, 0, 1491, 13, 4, 32, 90.59
2026/03/30 12:15:03.584, 0, 1491, 26, 10, 33, 86.50
2026/03/30 12:15:04.584, 0, 1491, 34, 14, 33, 85.90
2026/03/30 12:15:05.584, 0, 1491, 33, 13, 33, 86.22
2026/03/30 12:15:06.585, 0, 1491, 15, 6, 32, 86.83
2026/03/30 12:15:07.585, 0, 1491, 33, 13, 32, 85.63
2026/03/30 12:15:08.585, 0, 1491, 34, 14, 33, 90.59
2026/03/30 12:15:09.586, 0, 1491, 29, 12, 32, 85.63
2026/03/30 12:15:10.586, 0, 1491, 27, 10, 33, 87.10
2026/03/30 12:15:11.586, 0, 1491, 33, 14, 33, 88.85
2026/03/30 12:15:12.586, 0, 1491, 30, 12, 33, 88.25
2026/03/30 12:15:13.587, 0, 1491, 27, 10, 32, 88.25
2026/03/30 12:15:14.587, 0, 1491, 26, 10, 33, 87.70
2026/03/30 12:15:15.587, 0, 1491, 30, 12, 33, 92.07
2026/03/30 12:15:16.589, 0, 1491, 35, 14, 32, 62.16
2026/03/30 12:15:17.592, 0, 1491, 25, 10, 33, 89.72
2026/03/30 12:15:18.593, 0, 1491, 31, 13, 33, 85.90
2026/03/30 12:15:19.593, 0, 1491, 33, 13, 33, 90.59
2026/03/30 12:15:20.593, 0, 1491, 31, 13, 33, 89.17
2026/03/30 12:15:21.671, 0, 1491, 32, 13, 33, 88.57
2026/03/30 12:15:22.672, 0, 1491, 35, 14, 33, 71.27
2026/03/30 12:15:23.673, 0, 1491, 27, 11, 33, 87.70
2026/03/30 12:15:24.675, 0, 1491, 33, 13, 33, 87.37
2026/03/30 12:15:25.676, 0, 1491, 34, 14, 33, 90.05
2026/03/30 12:15:26.676, 0, 1491, 12, 4, 32, 62.76
2026/03/30 12:15:27.676, 0, 1491, 26, 10, 33, 85.63
2026/03/30 12:15:28.677, 0, 1491, 33, 14, 33, 86.50
2026/03/30 12:15:29.677, 0, 1491, 35, 14, 33, 87.10
2026/03/30 12:15:30.677, 0, 1491, 12, 4, 32, 62.44
2026/03/30 12:15:31.677, 0, 1491, 33, 14, 33, 87.70
2026/03/30 12:15:32.678, 0, 1491, 34, 14, 33, 88.85
2026/03/30 12:15:33.678, 0, 1491, 32, 13, 33, 91.19
2026/03/30 12:15:34.678, 0, 1491, 15, 6, 33, 84.48
2026/03/30 12:15:35.678, 0, 1491, 33, 13, 33, 88.85
2026/03/30 12:15:36.679, 0, 1491, 33, 13, 33, 82.68
2026/03/30 12:15:37.679, 0, 1491, 25, 9, 33, 89.72
2026/03/30 12:15:38.771, 0, 1491, 23, 8, 33, 89.72
2026/03/30 12:15:39.772, 0, 1491, 33, 14, 33, 87.37
2026/03/30 12:15:40.774, 0, 1491, 34, 14, 33, 75.64
2026/03/30 12:15:41.775, 0, 1491, 33, 14, 33, 85.02
2026/03/30 12:15:42.776, 0, 1491, 5, 1, 33, 90.05
2026/03/30 12:15:43.781, 0, 1491, 32, 13, 33, 90.59
2026/03/30 12:15:44.782, 0, 1491, 34, 14, 32, 61.88
2026/03/30 12:15:45.783, 0, 1491, 31, 13, 33, 88.85
2026/03/30 12:15:46.787, 0, 1491, 10, 3, 33, 88.57
2026/03/30 12:15:47.789, 0, 1491, 33, 13, 33, 87.10
2026/03/30 12:15:48.790, 0, 1491, 26, 10, 33, 82.40
2026/03/30 12:15:49.790, 0, 1491, 33, 13, 33, 87.70
2026/03/30 12:15:50.790, 0, 1491, 34, 14, 33, 90.92
2026/03/30 12:15:51.791, 0, 1491, 35, 14, 33, 90.32
2026/03/30 12:15:52.791, 0, 1491, 14, 5, 32, 62.16
2026/03/30 12:15:53.791, 0, 1491, 34, 14, 33, 89.17
2026/03/30 12:15:54.792, 0, 1491, 32, 13, 33, 86.22
2026/03/30 12:15:55.794, 0, 1491, 31, 13, 33, 92.40
2026/03/30 12:15:56.795, 0, 1491, 33, 14, 33, 88.57
2026/03/30 12:15:57.796, 0, 1491, 32, 13, 33, 88.85
2026/03/30 12:15:58.796, 0, 1491, 34, 14, 33, 89.72
2026/03/30 12:15:59.796, 0, 1491, 36, 14, 33, 85.90
2026/03/30 12:16:00.872, 0, 1491, 7, 2, 33, 87.10
2026/03/30 12:16:01.872, 0, 1491, 34, 14, 33, 91.19
2026/03/30 12:16:02.874, 0, 1491, 33, 13, 32, 61.88
2026/03/30 12:16:03.875, 0, 1491, 31, 13, 33, 86.50
2026/03/30 12:16:04.876, 0, 1491, 25, 10, 33, 89.72
2026/03/30 12:16:05.877, 0, 1491, 32, 13, 33, 92.40
2026/03/30 12:16:06.879, 0, 1491, 34, 14, 33, 89.17
2026/03/30 12:16:07.879, 0, 1491, 25, 9, 33, 90.32
2026/03/30 12:16:08.880, 0, 1491, 32, 13, 33, 90.92
2026/03/30 12:16:09.880, 0, 1491, 32, 13, 33, 88.57
2026/03/30 12:16:10.880, 0, 1491, 27, 10, 33, 84.75
2026/03/30 12:16:11.881, 0, 1491, 23, 9, 33, 87.10
2026/03/30 12:16:12.881, 0, 1491, 32, 13, 33, 93.26
2026/03/30 12:16:13.881, 0, 1491, 35, 14, 33, 61.88
2026/03/30 12:16:14.881, 0, 1491, 33, 13, 33, 90.92
2026/03/30 12:16:15.882, 0, 1491, 18, 7, 33, 90.05
2026/03/30 12:16:16.882, 0, 1491, 32, 13, 33, 90.92
2026/03/30 12:16:17.882, 0, 1491, 35, 14, 33, 85.36
2026/03/30 12:16:18.882, 0, 1491, 7, 2, 33, 87.70
2026/03/30 12:16:19.883, 0, 1491, 30, 12, 33, 90.92
2026/03/30 12:16:20.884, 0, 1491, 33, 13, 33, 92.40
2026/03/30 12:16:21.884, 0, 1491, 30, 12, 33, 80.33
2026/03/30 12:16:22.885, 0, 1491, 25, 9, 33, 89.72
2026/03/30 12:16:23.885, 0, 1491, 33, 13, 33, 83.28
2026/03/30 12:16:24.889, 0, 1491, 33, 13, 33, 74.16
2026/03/30 12:16:25.891, 0, 1491, 29, 11, 33, 89.45
2026/03/30 12:16:26.891, 0, 1491, 34, 14, 33, 86.50
2026/03/30 12:16:27.971, 0, 1491, 35, 15, 33, 92.94
2026/03/30 12:16:28.972, 0, 1491, 10, 4, 33, 76.51
2026/03/30 12:16:29.973, 0, 1491, 34, 14, 33, 87.98
2026/03/30 12:16:30.974, 0, 1491, 34, 14, 33, 88.57
2026/03/30 12:16:31.976, 0, 1491, 33, 13, 33, 85.36
2026/03/30 12:16:32.978, 0, 1491, 32, 13, 33, 87.37
2026/03/30 12:16:33.978, 0, 1491, 33, 14, 33, 85.02
2026/03/30 12:16:34.978, 0, 1491, 34, 14, 33, 90.59
2026/03/30 12:16:35.978, 0, 1491, 25, 10, 33, 83.55
2026/03/30 12:16:36.979, 0, 1491, 9, 4, 33, 76.51
2026/03/30 12:16:37.979, 0, 1491, 33, 14, 33, 88.85
2026/03/30 12:16:38.979, 0, 1491, 34, 14, 33, 87.70
2026/03/30 12:16:39.980, 0, 1491, 31, 13, 33, 94.41
2026/03/30 12:16:40.980, 0, 1491, 36, 14, 33, 87.70
2026/03/30 12:16:41.980, 0, 1491, 17, 7, 33, 89.45
2026/03/30 12:16:42.980, 0, 1491, 31, 13, 33, 85.63
2026/03/30 12:16:43.981, 0, 1491, 34, 14, 33, 63.36
2026/03/30 12:16:44.984, 0, 1491, 26, 10, 33, 90.05
2026/03/30 12:16:46.071, 0, 1491, 31, 13, 33, 90.32
2026/03/30 12:16:47.072, 0, 1491, 35, 14, 32, 68.60
2026/03/30 12:16:48.073, 0, 1491, 24, 9, 33, 89.45
2026/03/30 12:16:49.074, 0, 1491, 30, 13, 33, 86.50
2026/03/30 12:16:50.077, 0, 1491, 33, 13, 33, 86.50
2026/03/30 12:16:51.079, 0, 1491, 33, 14, 33, 86.50
2026/03/30 12:16:52.081, 0, 1491, 33, 14, 33, 89.72
2026/03/30 12:16:53.082, 0, 1491, 34, 14, 33, 91.52
2026/03/30 12:16:54.086, 0, 1491, 25, 9, 33, 73.89
2026/03/30 12:16:55.087, 0, 1491, 31, 13, 33, 90.92
2026/03/30 12:16:56.087, 0, 1491, 33, 13, 33, 89.72
2026/03/30 12:16:57.087, 0, 1491, 34, 14, 33, 90.92
2026/03/30 12:16:58.088, 0, 1491, 22, 8, 33, 72.15
2026/03/30 12:16:59.088, 0, 1491, 21, 9, 33, 90.32
2026/03/30 12:17:00.088, 0, 1491, 31, 12, 33, 86.50
2026/03/30 12:17:01.088, 0, 1491, 30, 12, 33, 92.07
2026/03/30 12:17:02.089, 0, 1491, 36, 14, 33, 87.10
2026/03/30 12:17:03.089, 0, 1491, 28, 11, 33, 90.59
2026/03/30 12:17:04.090, 0, 1491, 31, 12, 33, 85.90
2026/03/30 12:17:05.090, 0, 1491, 34, 13, 33, 71.82
2026/03/30 12:17:06.091, 0, 1491, 32, 12, 33, 87.70
2026/03/30 12:17:07.096, 0, 1491, 27, 11, 33, 86.83
2026/03/30 12:17:08.100, 0, 1491, 34, 14, 33, 87.10
2026/03/30 12:17:09.170, 0, 1491, 9, 3, 33, 62.44
2026/03/30 12:17:10.173, 0, 1491, 28, 12, 33, 87.37
2026/03/30 12:17:11.174, 0, 1491, 33, 13, 33, 88.25
2026/03/30 12:17:12.176, 0, 1491, 26, 10, 33, 70.95
2026/03/30 12:17:13.177, 0, 1491, 26, 10, 33, 86.50
2026/03/30 12:17:14.180, 0, 1491, 34, 14, 33, 85.90
2026/03/30 12:17:15.271, 0, 1491, 34, 14, 33, 83.01
2026/03/30 12:17:16.272, 0, 1491, 33, 13, 33, 68.93
2026/03/30 12:17:17.272, 0, 1491, 32, 13, 33, 87.10
2026/03/30 12:17:18.272, 0, 1491, 32, 13, 33, 86.83
2026/03/30 12:17:19.272, 0, 1491, 33, 14, 33, 91.79
2026/03/30 12:17:20.273, 0, 1491, 35, 14, 33, 84.75
2026/03/30 12:17:21.273, 0, 1491, 24, 9, 33, 86.50
2026/03/30 12:17:22.273, 0, 1491, 32, 13, 33, 90.59
2026/03/30 12:17:23.274, 0, 1491, 34, 14, 33, 62.76
2026/03/30 12:17:24.274, 0, 1491, 26, 10, 33, 91.79
2026/03/30 12:17:25.274, 0, 1491, 33, 13, 33, 90.92
2026/03/30 12:17:26.275, 0, 1491, 33, 14, 33, 87.98
2026/03/30 12:17:27.275, 0, 1491, 25, 9, 33, 68.93
2026/03/30 12:17:28.277, 0, 1491, 22, 9, 33, 87.70
2026/03/30 12:17:29.278, 0, 1491, 33, 14, 33, 90.05
2026/03/30 12:17:30.281, 0, 1491, 34, 14, 33, 92.40
2026/03/30 12:17:31.283, 0, 1491, 10, 4, 33, 84.75
2026/03/30 12:17:32.284, 0, 1491, 33, 14, 33, 87.70
2026/03/30 12:17:33.286, 0, 1491, 32, 13, 33, 91.52
2026/03/30 12:17:34.286, 0, 1491, 32, 13, 33, 76.51
2026/03/30 12:17:35.371, 0, 1491, 27, 10, 33, 87.70
2026/03/30 12:17:36.374, 0, 1491, 32, 13, 33, 87.70
2026/03/30 12:17:37.375, 0, 1491, 33, 13, 33, 88.57
2026/03/30 12:17:38.377, 0, 1491, 23, 9, 33, 87.10
2026/03/30 12:17:39.377, 0, 1491, 32, 13, 33, 88.85
2026/03/30 12:17:40.379, 0, 1491, 33, 13, 33, 92.07
2026/03/30 12:17:41.379, 0, 1491, 35, 14, 33, 86.50
2026/03/30 12:17:42.379, 0, 1491, 6, 2, 33, 90.05
2026/03/30 12:17:43.380, 0, 1491, 24, 9, 33, 88.57
2026/03/30 12:17:44.380, 0, 1491, 34, 14, 33, 91.79
2026/03/30 12:17:45.380, 0, 1491, 34, 14, 33, 86.83
2026/03/30 12:17:46.380, 0, 1491, 34, 14, 33, 86.22
2026/03/30 12:17:47.381, 0, 1491, 33, 14, 33, 89.72
2026/03/30 12:17:48.381, 0, 1491, 35, 14, 33, 88.57
2026/03/30 12:17:49.381, 0, 1491, 7, 2, 33, 70.95
2026/03/30 12:17:50.384, 0, 1491, 32, 13, 33, 89.17
2026/03/30 12:17:51.385, 0, 1491, 33, 13, 33, 92.07
2026/03/30 12:17:52.389, 0, 1491, 32, 13, 33, 83.55
2026/03/30 12:17:53.470, 0, 1491, 9, 3, 33, 89.72
2026/03/30 12:17:54.471, 0, 1491, 33, 13, 33, 85.36
2026/03/30 12:17:55.472, 0, 1491, 30, 12, 33, 91.79
2026/03/30 12:17:56.473, 0, 1491, 25, 9, 33, 87.70
2026/03/30 12:17:57.474, 0, 1491, 32, 13, 33, 89.17
2026/03/30 12:17:58.474, 0, 1491, 33, 13, 33, 90.59
2026/03/30 12:17:59.475, 0, 1491, 34, 14, 33, 62.44
2026/03/30 12:18:00.475, 0, 1491, 23, 9, 33, 85.36
2026/03/30 12:18:01.475, 0, 1491, 31, 13, 33, 86.22
2026/03/30 12:18:02.476, 0, 1491, 34, 14, 33, 89.17
2026/03/30 12:18:03.476, 0, 1491, 33, 14, 33, 89.45
2026/03/30 12:18:04.476, 0, 1491, 14, 6, 33, 87.70
2026/03/30 12:18:05.476, 0, 1491, 29, 12, 33, 88.85
2026/03/30 12:18:06.477, 0, 1491, 34, 14, 33, 81.21
2026/03/30 12:18:07.477, 0, 1491, 33, 13, 33, 86.22
2026/03/30 12:18:08.477, 0, 1491, 33, 13, 33, 89.45
2026/03/30 12:18:09.477, 0, 1491, 34, 14, 33, 92.67
2026/03/30 12:18:10.478, 0, 1491, 32, 13, 33, 90.92
2026/03/30 12:18:11.478, 0, 1491, 25, 9, 33, 85.90
2026/03/30 12:18:12.481, 0, 1491, 30, 12, 33, 83.28
2026/03/30 12:18:13.481, 0, 1491, 32, 13, 33, 87.98
2026/03/30 12:18:14.483, 0, 1491, 23, 8, 33, 85.90
2026/03/30 12:18:15.486, 0, 1491, 31, 13, 33, 89.17
2026/03/30 12:18:16.487, 0, 1491, 32, 13, 33, 85.90
2026/03/30 12:18:17.570, 0, 1491, 31, 12, 33, 61.88
2026/03/30 12:18:18.571, 0, 1491, 23, 9, 33, 86.22
2026/03/30 12:18:19.574, 0, 1491, 32, 13, 33, 86.50
2026/03/30 12:18:20.575, 0, 1491, 35, 14, 33, 75.97
2026/03/30 12:18:21.575, 0, 1491, 24, 9, 33, 87.98
2026/03/30 12:18:22.576, 0, 1491, 29, 12, 33, 86.22
2026/03/30 12:18:23.576, 0, 1491, 33, 13, 33, 93.54
2026/03/30 12:18:24.576, 0, 1491, 28, 11, 33, 85.36
2026/03/30 12:18:25.576, 0, 1491, 18, 7, 33, 85.63
2026/03/30 12:18:26.577, 0, 1491, 34, 14, 33, 86.50
2026/03/30 12:18:27.577, 0, 1491, 33, 13, 33, 87.37
2026/03/30 12:18:28.577, 0, 1491, 30, 12, 33, 89.17
2026/03/30 12:18:29.578, 0, 1491, 35, 14, 33, 88.25
2026/03/30 12:18:30.578, 0, 1491, 33, 13, 33, 91.52
2026/03/30 12:18:31.578, 0, 1491, 32, 13, 33, 89.17
2026/03/30 12:18:32.578, 0, 1491, 26, 10, 33, 70.68
2026/03/30 12:18:33.579, 0, 1491, 25, 9, 33, 86.50
2026/03/30 12:18:34.580, 0, 1491, 32, 13, 33, 89.17
2026/03/30 12:18:35.581, 0, 1491, 34, 14, 33, 63.91
2026/03/30 12:18:36.582, 0, 1491, 31, 12, 33, 86.50
2026/03/30 12:18:37.585, 0, 1491, 18, 7, 33, 85.90
2026/03/30 12:18:38.590, 0, 1491, 34, 14, 33, 88.25
2026/03/30 12:18:39.590, 0, 1491, 34, 14, 33, 87.10
2026/03/30 12:18:40.597, 0, 1491, 7, 2, 33, 88.25
2026/03/30 12:18:41.599, 0, 1491, 33, 14, 33, 82.13
2026/03/30 12:18:42.600, 0, 1491, 30, 11, 33, 66.85
2026/03/30 12:18:43.670, 0, 1491, 33, 13, 33, 89.45
2026/03/30 12:18:44.670, 0, 1491, 33, 14, 33, 88.25
2026/03/30 12:18:45.670, 0, 1491, 30, 12, 33, 89.72
2026/03/30 12:18:46.671, 0, 1491, 31, 13, 33, 74.16
2026/03/30 12:18:47.671, 0, 1491, 34, 14, 33, 63.64
2026/03/30 12:18:48.671, 0, 1491, 26, 11, 33, 90.59
2026/03/30 12:18:49.671, 0, 1491, 34, 14, 33, 90.59
2026/03/30 12:18:50.672, 0, 1491, 33, 14, 33, 85.36
2026/03/30 12:18:51.672, 0, 1491, 30, 11, 33, 86.83
2026/03/30 12:18:52.672, 0, 1491, 32, 13, 33, 88.57
2026/03/30 12:18:53.672, 0, 1491, 33, 13, 33, 90.59
2026/03/30 12:18:54.673, 0, 1491, 23, 9, 33, 73.29
2026/03/30 12:18:55.673, 0, 1491, 31, 13, 33, 85.63
2026/03/30 12:18:56.676, 0, 1491, 33, 13, 33, 90.59
2026/03/30 12:18:57.677, 0, 1491, 26, 10, 33, 72.75
2026/03/30 12:18:58.679, 0, 1491, 27, 11, 33, 88.25
2026/03/30 12:18:59.680, 0, 1491, 33, 13, 33, 90.92
2026/03/30 12:19:00.681, 0, 1491, 35, 14, 33, 90.05
2026/03/30 12:19:01.682, 0, 1491, 7, 3, 33, 80.66
2026/03/30 12:19:02.683, 0, 1491, 34, 14, 33, 88.57
2026/03/30 12:19:03.686, 0, 1491, 33, 13, 33, 90.92
2026/03/30 12:19:04.686, 0, 1491, 29, 12, 33, 91.52
2026/03/30 12:19:05.686, 0, 1491, 35, 14, 33, 90.32
2026/03/30 12:19:06.687, 0, 1491, 26, 10, 33, 90.05
2026/03/30 12:19:07.687, 0, 1491, 30, 12, 33, 89.17
2026/03/30 12:19:08.687, 0, 1491, 35, 14, 33, 80.33
2026/03/30 12:19:09.688, 0, 1491, 23, 9, 33, 83.28
2026/03/30 12:19:10.690, 0, 1491, 28, 11, 33, 86.83
2026/03/30 12:19:11.691, 0, 1491, 33, 14, 33, 93.26
2026/03/30 12:19:12.691, 0, 1491, 34, 14, 33, 79.46
2026/03/30 12:19:13.691, 0, 1491, 24, 9, 33, 88.57
2026/03/30 12:19:14.692, 0, 1491, 32, 13, 33, 87.10
2026/03/30 12:19:15.692, 0, 1491, 33, 14, 33, 90.59
2026/03/30 12:19:16.692, 0, 1491, 25, 9, 32, 62.16
2026/03/30 12:19:17.693, 0, 1491, 33, 14, 33, 86.50
2026/03/30 12:19:18.770, 0, 1491, 34, 14, 33, 87.70
2026/03/30 12:19:19.772, 0, 1491, 12, 4, 33, 87.98
2026/03/30 12:19:20.870, 0, 1491, 34, 14, 33, 89.17
2026/03/30 12:19:21.871, 0, 1491, 33, 14, 33, 86.50
2026/03/30 12:19:22.873, 0, 1491, 34, 14, 33, 91.19
2026/03/30 12:19:23.874, 0, 1491, 32, 13, 33, 90.32
2026/03/30 12:19:24.875, 0, 1491, 25, 9, 33, 88.57
2026/03/30 12:19:25.876, 0, 1491, 33, 13, 33, 84.16
2026/03/30 12:19:26.877, 0, 1491, 34, 14, 33, 71.27
2026/03/30 12:19:27.877, 0, 1491, 29, 12, 33, 87.10
2026/03/30 12:19:28.877, 0, 1491, 34, 14, 33, 87.10
